Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check,account_PaymentMethod_Mailed check
1,0,0.125,0.5437810945273632,0.07500460574797348,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0.6944444444444444,0.5199004975124378,0.40146577929255717,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False
0,0,0.986111111111111,0.01840796019900498,0.1600036845983788,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,1,0.4444444444444444,0.5636815920398011,0.2652162398673545,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.2222222222222222,0.8203980099502487,0.1753293109801032,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,0,0.9305555555555555,0.8696517412935324,0.7735238577745026,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0,1.0,0.9557213930348257,0.9278912582903465,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,0,0.041666666666666664,0.014925373134328346,0.0067762067059690505,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0.3194444444444444,0.06069651741293533,0.06200488209285189,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,1.0,0.5134328358208955,0.5875034543109803,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0.09722222222222221,0.4039800995024876,0.05362242078113486,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,0.1111111111111111,0.3597014925373134,0.05470477155490053,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0,0.9166666666666666,0.32139303482587056,0.3874067336035373,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0.06944444444444445,0.027860696517412936,0.013109110169491527,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,0.6805555555555555,0.8502487562189055,0.5798982129697864,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,0,0.875,0.01691542288557213,0.14217943994104645,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,1,0.16666666666666666,0.1099502487562189,0.04097964259395726,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0,0.375,0.36318407960199006,0.1739015291083272,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0.4861111111111111,0.4208955223880596,0.22828389830508478,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.75,0.6761194029850747,0.5209158529845248,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0.013888888888888888,0.7681592039800995,0.010990466101694917,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0,0.06944444444444445,0.454726368159204,0.03662721075902727,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
0,0,0.2638888888888889,0.4686567164179104,0.14183976602800297,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False
0,0,0.7222222222222222,0.31791044776119404,0.2940770081061165,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0,1.0,0.45323383084577107,0.5393676308032426,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0,0.4444444444444444,0.01791044776119402,0.07075004605747975,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
1,0,0.1111111111111111,0.8248756218905472,0.09705462417096537,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0.5694444444444444,0.46517412935323377,0.2915208179808402,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
0,0,0.06944444444444445,0.009950248756218888,0.009908115327929257,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0.15277777777777776,0.17711442786069648,0.046356853352984534,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
1,0,0.06944444444444445,0.7746268656716417,0.05220615327929256,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,0,0.2222222222222222,0.007960199004975133,0.03761168938835667,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,0.986111111111111,0.8706467661691543,0.8500886606484894,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False
0,0,0.15277777777777776,0.22039800995024872,0.04865972733971998,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False
1,0,0.8472222222222222,0.8049751243781095,0.6920193901989684,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0,0.986111111111111,0.6621890547263681,0.6961703205600591,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,0,0.125,0.015920398009950265,0.02058769344141489,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0.08333333333333333,0.31044776119402984,0.03622420781134857,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0.3611111111111111,0.7019900497512437,0.2618770725865881,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,0,0.08333333333333333,0.36716417910447763,0.03717990051584377,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.15277777777777776,0.6621890547263681,0.10233396278555638,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0,0.013888888888888888,0.6199004975124378,0.00927482498157701,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0,0.6805555555555555,0.018905472636815884,0.11207511974944732,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,0,0.041666666666666664,0.4024875621890548,0.01941322770817981,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,0,0.736111111111111,0.808457711442786,0.6245682111274872,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1,0,0.3194444444444444,0.8119402985074626,0.2684345062638173,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0.027777777777777776,0.26965174129353237,0.010305361090641122,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0.013888888888888888,0.3014925373134328,0.005590226602800295,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0.041666666666666664,0.08109452736318407,0.013961173544583642,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1,1,0.9444444444444444,0.8154228855721393,0.7889243275607959,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,0,0.1111111111111111,0.7606965174129353,0.08524088061901254,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0,0.9722222222222222,0.7900497512437811,0.8039908806190127,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,0,0.5416666666666666,0.8134328358208955,0.441639415991157,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
